REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	avg	enhancerRank	isSuper
1_chr19_14032199_14032444_lociStitched	chr19	14032199	14032444	1	246	69.8005	17261	0
1_chr11_128532_128883_lociStitched	chr11	128532	128883	1	352	69.74955	17262	0
1_chr12_66941982_66942477_lociStitched	chr12	66941982	66942477	1	496	69.71250000000002	17263	0
1_chr15_99601892_99602152_lociStitched	chr15	99601892	99602152	1	261	69.589	17264	0
1_chr2_232850717_232851117_lociStitched	chr2	232850717	232851117	1	401	69.50666666666667	17265	0
1_chr2_178548351_178548673_lociStitched	chr2	178548351	178548673	1	323	69.4715	17266	0
1_chr2_177730509_177731273_lociStitched	chr2	177730509	177731273	1	765	69.42213333333333	17267	0
1_chr10_47337762_47338354_lociStitched	chr10	47337762	47338354	1	593	69.36266666666667	17268	0
1_chr3_150212923_150213218_lociStitched	chr3	150212923	150213218	1	296	69.34958333333333	17269	0
1_chr3_179417692_179418308_lociStitched	chr3	179417692	179418308	1	617	69.21786666666667	17270	0
1_chr2_182945529_182946158_lociStitched	chr2	182945529	182946158	1	630	69.20048333333334	17271	0
1_chr15_23097058_23097453_lociStitched	chr15	23097058	23097453	1	396	69.17108333333333	17272	0
1_chr4_99701628_99701897_lociStitched	chr4	99701628	99701897	1	270	69.14196666666668	17273	0
1_chr20_34290234_34290545_lociStitched	chr20	34290234	34290545	1	312	68.84503333333333	17274	0
1_chr2_189209776_189210197_lociStitched	chr2	189209776	189210197	1	422	68.74929999999999	17275	0
1_chr1_219884802_219885153_lociStitched	chr1	219884802	219885153	1	352	68.7375	17276	0
1_chrX_71840704_71841099_lociStitched	chrX	71840704	71841099	1	396	68.67733333333334	17277	0
1_chr8_50313954_50314309_lociStitched	chr8	50313954	50314309	1	356	68.66291666666667	17278	0
1_chr1_76998924_76999456_lociStitched	chr1	76998924	76999456	1	533	68.47726666666667	17279	0
1_chr3_84353484_84353932_lociStitched	chr3	84353484	84353932	1	449	68.4096	17280	0
1_chr11_57222728_57223073_lociStitched	chr11	57222728	57223073	1	346	68.38475	17281	0
chr14_96007783_96008093	chr14	96007783	96008093	1	311	68.34983333333334	17282	0
1_chr4_80827731_80828226_lociStitched	chr4	80827731	80828226	1	496	68.31	17283	0
1_chr13_71952962_71953700_lociStitched	chr13	71952962	71953700	1	739	68.265	17284	0
1_chrX_48559447_48559729_lociStitched	chrX	48559447	48559729	1	283	68.0372	17285	0
1_chr1_63033148_63033684_lociStitched	chr1	63033148	63033684	1	537	68.00946666666665	17286	0
1_chrX_13710426_13710767_lociStitched	chrX	13710426	13710767	1	342	67.9954	17287	0
1_chr1_3759653_3759891_lociStitched	chr1	3759653	3759891	1	239	67.98469999999999	17288	0
1_chr8_39866355_39866875_lociStitched	chr8	39866355	39866875	1	521	67.97266666666667	17289	0
1_chr10_44745171_44745561_lociStitched	chr10	44745171	44745561	1	391	67.9445	17290	0
1_chr5_17735624_17735985_lociStitched	chr5	17735624	17735985	1	362	67.89206666666666	17291	0
1_chr15_99619820_99620094_lociStitched	chr15	99619820	99620094	1	275	67.77846666666667	17292	0
1_chr14_69029888_69030247_lociStitched	chr14	69029888	69030247	1	360	67.73133333333332	17293	0
1_chr3_1423108_1423670_lociStitched	chr3	1423108	1423670	1	563	67.61796666666667	17294	0
1_chrX_102653117_102653540_lociStitched	chrX	102653117	102653540	1	424	67.60950000000001	17295	0
1_chr5_72815128_72815506_lociStitched	chr5	72815128	72815506	1	379	67.599	17296	0
1_chr9_12784816_12785155_lociStitched	chr9	12784816	12785155	1	340	67.4949	17297	0
1_chr6_147425529_147426087_lociStitched	chr6	147425529	147426087	1	559	67.4901	17298	0
1_chr14_91023801_91024093_lociStitched	chr14	91023801	91024093	1	293	67.40333333333334	17299	0
1_chr19_2507084_2507326_lociStitched	chr19	2507084	2507326	1	243	67.3365	17300	0
1_chr3_185491524_185491935_lociStitched	chr3	185491524	185491935	1	412	67.27385000000001	17301	0
1_chr7_152472318_152472695_lociStitched	chr7	152472318	152472695	1	378	67.23166666666665	17302	0
1_chr13_42490369_42490631_lociStitched	chr13	42490369	42490631	1	263	67.14186666666667	17303	0
1_chr12_63971735_63972312_lociStitched	chr12	63971735	63972312	1	578	67.07625	17304	0
1_chr10_112376430_112376689_lociStitched	chr10	112376430	112376689	1	260	66.96876666666667	17305	0
1_chr19_59111832_59112193_lociStitched	chr19	59111832	59112193	1	362	66.88126666666666	17306	0
1_chr5_28764141_28765137_lociStitched	chr5	28764141	28765137	1	997	66.86479999999999	17307	0
1_chr2_135541253_135541644_lociStitched	chr2	135541253	135541644	1	392	66.80234999999999	17308	0
1_chr16_31415549_31416011_lociStitched	chr16	31415549	31416011	1	463	66.7359	17309	0
1_chr7_102514994_102515295_lociStitched	chr7	102514994	102515295	1	302	66.69156666666667	17310	0
1_chr9_140330184_140330545_lociStitched	chr9	140330184	140330545	1	362	66.67068333333333	17311	0
1_chr3_72626047_72626335_lociStitched	chr3	72626047	72626335	1	289	66.6672	17312	0
1_chr6_38763799_38764193_lociStitched	chr6	38763799	38764193	1	395	66.61883333333334	17313	0
1_chr8_80081768_80082130_lociStitched	chr8	80081768	80082130	1	363	66.54766666666667	17314	0
1_chr6_140258766_140259207_lociStitched	chr6	140258766	140259207	1	442	66.444	17315	0
1_chr2_118880557_118880814_lociStitched	chr2	118880557	118880814	1	258	66.3574	17316	0
1_chr10_18567635_18568128_lociStitched	chr10	18567635	18568128	1	494	66.28385	17317	0
1_chrX_131051445_131051727_lociStitched	chrX	131051445	131051727	1	283	66.27470000000001	17318	0
1_chr15_58562406_58562731_lociStitched	chr15	58562406	58562731	1	326	66.19708333333334	17319	0
1_chr7_105240917_105241301_lociStitched	chr7	105240917	105241301	1	385	66.176	17320	0
1_chr6_143721166_143721860_lociStitched	chr6	143721166	143721860	1	695	66.09193333333333	17321	0
1_chr6_38476403_38476856_lociStitched	chr6	38476403	38476856	1	454	66.05495	17322	0
1_chr9_104897802_104898382_lociStitched	chr9	104897802	104898382	1	581	65.98466666666667	17323	0
1_chr3_195073368_195073743_lociStitched	chr3	195073368	195073743	1	376	65.95625000000001	17324	0
1_chr6_136856172_136856578_lociStitched	chr6	136856172	136856578	1	407	65.94116666666666	17325	0
1_chr3_99543957_99544248_lociStitched	chr3	99543957	99544248	1	292	65.8727	17326	0
1_chr1_117080085_117080474_lociStitched	chr1	117080085	117080474	1	390	65.75396666666668	17327	0
1_chr2_112283801_112284028_lociStitched	chr2	112283801	112284028	1	228	65.56516666666666	17328	0
chr6_27136516_27136836	chr6	27136516	27136836	1	321	65.23200000000001	17329	0
1_chr1_67673310_67673680_lociStitched	chr1	67673310	67673680	1	371	65.18166666666667	17330	0
1_chr5_162358346_162358866_lociStitched	chr5	162358346	162358866	1	521	65.052	17331	0
1_chr9_88637803_88638157_lociStitched	chr9	88637803	88638157	1	355	64.9413	17332	0
1_chr8_117460395_117460660_lociStitched	chr8	117460395	117460660	1	266	64.8455	17333	0
1_chr6_97663287_97663595_lociStitched	chr6	97663287	97663595	1	309	64.7878	17334	0
1_chr14_44785800_44786159_lociStitched	chr14	44785800	44786159	1	360	64.73966666666666	17335	0
1_chrX_133955326_133955614_lociStitched	chrX	133955326	133955614	1	289	64.67519999999999	17336	0
1_chr4_144874580_144875356_lociStitched	chr4	144874580	144875356	1	777	64.60199999999999	17337	0
1_chr10_35310443_35310673_lociStitched	chr10	35310443	35310673	1	231	64.40766666666667	17338	0
1_chr2_60888461_60888989_lociStitched	chr2	60888461	60888989	1	529	64.32799999999999	17339	0
1_chr2_243158715_243159061_lociStitched	chr2	243158715	243159061	1	347	64.3214	17340	0
1_chr6_150618179_150618524_lociStitched	chr6	150618179	150618524	1	346	64.19875	17341	0
1_chr1_45173821_45174067_lociStitched	chr1	45173821	45174067	1	247	64.0543	17342	0
1_chrX_68758333_68758697_lociStitched	chrX	68758333	68758697	1	365	64.00333333333333	17343	0
1_chr3_116755672_116755965_lociStitched	chr3	116755672	116755965	1	294	63.86911666666668	17344	0
1_chr9_102647610_102648161_lociStitched	chr9	102647610	102648161	1	552	63.82416666666666	17345	0
1_chr5_36624226_36624719_lociStitched	chr5	36624226	36624719	1	494	63.73668333333333	17346	0
1_chr7_99200762_99201045_lociStitched	chr7	99200762	99201045	1	284	63.71273333333334	17347	0
1_chr4_174529928_174530336_lociStitched	chr4	174529928	174530336	1	409	63.6616	17348	0
1_chr22_37411137_37411815_lociStitched	chr22	37411137	37411815	1	679	63.596399999999996	17349	0
1_chr7_127274775_127275109_lociStitched	chr7	127274775	127275109	1	335	63.571333333333335	17350	0
1_chr2_176569263_176569622_lociStitched	chr2	176569263	176569622	1	360	63.54898333333333	17351	0
1_chr3_22492851_22493314_lociStitched	chr3	22492851	22493314	1	464	63.54675	17352	0
1_chr2_89452873_89453148_lociStitched	chr2	89452873	89453148	1	276	63.54333333333333	17353	0
1_chr1_32469046_32469292_lociStitched	chr1	32469046	32469292	1	247	63.4393	17354	0
1_chr6_136968848_136969177_lociStitched	chr6	136968848	136969177	1	330	63.38733333333332	17355	0
1_chr11_74352217_74352559_lociStitched	chr11	74352217	74352559	1	343	63.3726	17356	0
1_chr12_8261690_8262021_lociStitched	chr12	8261690	8262021	1	332	63.259616666666666	17357	0
1_chr17_60536850_60537230_lociStitched	chr17	60536850	60537230	1	381	63.23833333333332	17358	0
1_chr6_14123574_14123965_lociStitched	chr6	14123574	14123965	1	392	63.10739999999999	17359	0
chr19_869732_870002	chr19	869732	870002	1	271	62.92799999999999	17360	0
1_chr13_61613960_61614435_lociStitched	chr13	61613960	61614435	1	476	62.86625000000001	17361	0
1_chr20_33548448_33548649_lociStitched	chr20	33548448	33548649	1	202	62.8594	17362	0
1_chr11_74292436_74292771_lociStitched	chr11	74292436	74292771	1	336	62.790166666666664	17363	0
1_chr18_54315321_54315717_lociStitched	chr18	54315321	54315717	1	397	62.733000000000004	17364	0
1_chr14_22515565_22516228_lociStitched	chr14	22515565	22516228	1	664	62.697700000000005	17365	0
1_chr12_65625904_65626234_lociStitched	chr12	65625904	65626234	1	331	62.589999999999996	17366	0
1_chr4_87393697_87394276_lociStitched	chr4	87393697	87394276	1	580	62.522349999999996	17367	0
1_chr2_231475737_231476160_lociStitched	chr2	231475737	231476160	1	424	62.51235	17368	0
1_chr20_29616092_29616422_lociStitched	chr20	29616092	29616422	1	331	62.2875	17369	0
1_chr4_174355688_174355975_lociStitched	chr4	174355688	174355975	1	288	62.27421666666668	17370	0
1_chr14_63942678_63943171_lociStitched	chr14	63942678	63943171	1	494	62.26590000000001	17371	0
1_chrX_71718777_71719078_lociStitched	chrX	71718777	71719078	1	302	62.211683333333326	17372	0
1_chr17_34515715_34515966_lociStitched	chr17	34515715	34515966	1	252	62.16851666666667	17373	0
1_chr17_5430481_5430842_lociStitched	chr17	5430481	5430842	1	362	62.152166666666666	17374	0
1_chr7_47518518_47518877_lociStitched	chr7	47518518	47518877	1	360	62.13093333333333	17375	0
1_chr12_32532390_32532732_lociStitched	chr12	32532390	32532732	1	343	62.1129	17376	0
1_chrX_71586371_71586768_lociStitched	chrX	71586371	71586768	1	398	62.07756666666666	17377	0
1_chr4_99909064_99909341_lociStitched	chr4	99909064	99909341	1	278	62.052616666666665	17378	0
1_chr2_216463229_216463509_lociStitched	chr2	216463229	216463509	1	281	61.92666666666667	17379	0
1_chr16_55011627_55012516_lociStitched	chr16	55011627	55012516	1	890	61.90403333333333	17380	0
1_chr14_23707191_23707537_lociStitched	chr14	23707191	23707537	1	347	61.8821	17381	0
1_chr3_69827032_69827385_lociStitched	chr3	69827032	69827385	1	354	61.84559999999999	17382	0
1_chr4_23306581_23307073_lociStitched	chr4	23306581	23307073	1	493	61.827999999999996	17383	0
1_chr2_128944788_128945120_lociStitched	chr2	128944788	128945120	1	333	61.76859999999999	17384	0
1_chr5_61672039_61672365_lociStitched	chr5	61672039	61672365	1	327	61.733533333333334	17385	0
1_chr3_174999963_175000532_lociStitched	chr3	174999963	175000532	1	570	61.6227	17386	0
1_chr15_36487607_36488001_lociStitched	chr15	36487607	36488001	1	395	61.608466666666665	17387	0
1_chr4_187809827_187810178_lociStitched	chr4	187809827	187810178	1	352	61.600500000000004	17388	0
1_chr2_27472963_27473182_lociStitched	chr2	27472963	27473182	1	220	61.5463	17389	0
1_chr4_13400633_13400914_lociStitched	chr4	13400633	13400914	1	282	61.52495	17390	0
1_chr8_12774505_12775481_lociStitched	chr8	12774505	12775481	1	977	61.374133333333326	17391	0
1_chr13_45164280_45164644_lociStitched	chr13	45164280	45164644	1	365	61.32793333333333	17392	0
1_chr12_5722076_5722363_lociStitched	chr12	5722076	5722363	1	288	61.32711666666666	17393	0
1_chr2_136720412_136720730_lociStitched	chr2	136720412	136720730	1	319	61.268	17394	0
1_chr18_24914657_24915431_lociStitched	chr18	24914657	24915431	1	775	61.2621	17395	0
1_chr5_147722825_147723253_lociStitched	chr5	147722825	147723253	1	429	61.175466666666665	17396	0
1_chr2_49946697_49947237_lociStitched	chr2	49946697	49947237	1	541	61.083	17397	0
1_chr7_66373863_66374173_lociStitched	chr7	66373863	66374173	1	311	61.0545	17398	0
1_chr7_50182264_50182745_lociStitched	chr7	50182264	50182745	1	482	60.82245	17399	0
1_chr19_13928425_13928722_lociStitched	chr19	13928425	13928722	1	298	60.5682	17400	0
1_chr1_175379301_175379637_lociStitched	chr1	175379301	175379637	1	337	60.47999999999999	17401	0
1_chr3_31068666_31068956_lociStitched	chr3	31068666	31068956	1	291	60.38283333333334	17402	0
1_chr18_32811218_32811464_lociStitched	chr18	32811218	32811464	1	247	60.3192	17403	0
1_chr2_50371157_50371574_lociStitched	chr2	50371157	50371574	1	418	60.228699999999996	17404	0
1_chrX_68214315_68214579_lociStitched	chrX	68214315	68214579	1	265	60.22280000000001	17405	0
1_chr21_26829125_26829771_lociStitched	chr21	26829125	26829771	1	647	60.1749	17406	0
1_chr20_44326478_44327501_lociStitched	chr20	44326478	44327501	1	1024	60.1183	17407	0
1_chr13_27935893_27936214_lociStitched	chr13	27935893	27936214	1	322	59.95210000000001	17408	0
1_chr18_9055009_9055271_lociStitched	chr18	9055009	9055271	1	263	59.93686666666665	17409	0
1_chr3_59904755_59905262_lociStitched	chr3	59904755	59905262	1	508	59.88514999999999	17410	0
1_chr6_134314052_134314319_lociStitched	chr6	134314052	134314319	1	268	59.883649999999996	17411	0
1_chr6_132600836_132601055_lociStitched	chr6	132600836	132601055	1	220	59.80525000000001	17412	0
1_chr3_57811324_57811731_lociStitched	chr3	57811324	57811731	1	408	59.80186666666666	17413	0
1_chr1_226992238_226992530_lociStitched	chr1	226992238	226992530	1	293	59.801599999999986	17414	0
1_chr9_14961806_14962133_lociStitched	chr9	14961806	14962133	1	328	59.7974	17415	0
1_chr11_5385121_5385617_lociStitched	chr11	5385121	5385617	1	497	59.77626666666666	17416	0
1_chr1_248406689_248406933_lociStitched	chr1	248406689	248406933	1	245	59.77593333333334	17417	0
1_chr9_47178236_47178488_lociStitched	chr9	47178236	47178488	1	253	59.4846	17418	0
1_chr22_21757089_21757416_lociStitched	chr22	21757089	21757416	1	328	59.45950000000001	17419	0
1_chr6_142124783_142125125_lociStitched	chr6	142124783	142125125	1	343	59.456700000000005	17420	0
1_chr4_70107421_70108061_lociStitched	chr4	70107421	70108061	1	641	59.455999999999996	17421	0
1_chr1_1646739_1647069_lociStitched	chr1	1646739	1647069	1	331	59.45499999999999	17422	0
1_chr10_103489373_103489703_lociStitched	chr10	103489373	103489703	1	331	59.4	17423	0
1_chr3_106205665_106206128_lociStitched	chr3	106205665	106206128	1	464	59.395183333333335	17424	0
1_chr2_54167248_54167786_lociStitched	chr2	54167248	54167786	1	539	59.3414	17425	0
1_chr1_231786510_231786855_lociStitched	chr1	231786510	231786855	1	346	59.179	17426	0
1_chr10_45670783_45671123_lociStitched	chr10	45670783	45671123	1	341	59.143	17427	0
1_chr3_163216439_163216793_lociStitched	chr3	163216439	163216793	1	355	59.07670000000001	17428	0
1_chr6_69426391_69426649_lociStitched	chr6	69426391	69426649	1	259	58.9917	17429	0
1_chr5_103787700_103788117_lociStitched	chr5	103787700	103788117	1	418	58.991600000000005	17430	0
1_chr17_63534308_63534632_lociStitched	chr17	63534308	63534632	1	325	58.644	17431	0
1_chr17_81031117_81031400_lociStitched	chr17	81031117	81031400	1	284	58.61401666666668	17432	0
1_chr6_44892853_44893139_lociStitched	chr6	44892853	44893139	1	287	58.51083333333333	17433	0
1_chr15_82502721_82502961_lociStitched	chr15	82502721	82502961	1	241	58.484	17434	0
1_chr5_148459837_148460246_lociStitched	chr5	148459837	148460246	1	410	58.33021666666667	17435	0
1_chr7_71501824_71502333_lociStitched	chr7	71501824	71502333	1	510	58.26353333333333	17436	0
1_chr5_81762881_81763160_lociStitched	chr5	81762881	81763160	1	280	58.25055	17437	0
1_chr1_222160922_222161200_lociStitched	chr1	222160922	222161200	1	279	58.21783333333334	17438	0
1_chr6_66171314_66171560_lociStitched	chr6	66171314	66171560	1	247	58.1831	17439	0
1_chr1_17185745_17186092_lociStitched	chr1	17185745	17186092	1	348	58.16298333333333	17440	0
1_chr6_89948813_89949154_lociStitched	chr6	89948813	89949154	1	342	58.15754999999999	17441	0
1_chr12_85921226_85921712_lociStitched	chr12	85921226	85921712	1	487	58.093199999999996	17442	0
1_chr9_20700803_20701238_lociStitched	chr9	20700803	20701238	1	436	58.0725	17443	0
1_chr13_115016880_115017266_lociStitched	chr13	115016880	115017266	1	387	58.06083333333333	17444	0
1_chr9_27566017_27566471_lociStitched	chr9	27566017	27566471	1	455	58.02876666666666	17445	0
1_chr16_89653110_89653455_lociStitched	chr16	89653110	89653455	1	346	57.97149999999999	17446	0
1_chr18_42305839_42306098_lociStitched	chr18	42305839	42306098	1	260	57.81311666666667	17447	0
1_chr14_42761903_42762215_lociStitched	chr14	42761903	42762215	1	313	57.6992	17448	0
1_chr3_133467351_133467555_lociStitched	chr3	133467351	133467555	1	205	57.5348	17449	0
1_chr8_80356102_80356665_lociStitched	chr8	80356102	80356665	1	564	57.41661666666666	17450	0
1_chr5_163391366_163392030_lociStitched	chr5	163391366	163392030	1	665	57.358533333333334	17451	0
1_chrX_150800814_150801164_lociStitched	chrX	150800814	150801164	1	351	57.324166666666656	17452	0
1_chr3_150060351_150060968_lociStitched	chr3	150060351	150060968	1	618	57.26788333333334	17453	0
1_chr10_92548506_92548836_lociStitched	chr10	92548506	92548836	1	331	57.24949999999999	17454	0
1_chr8_56512085_56512310_lociStitched	chr8	56512085	56512310	1	226	57.23624999999999	17455	0
1_chr9_6594594_6594925_lociStitched	chr9	6594594	6594925	1	332	57.169216666666664	17456	0
1_chr8_94495575_94495908_lociStitched	chr8	94495575	94495908	1	334	57.165	17457	0
1_chr8_70954808_70955136_lociStitched	chr8	70954808	70955136	1	329	57.08293333333333	17458	0
1_chr13_77639454_77639762_lociStitched	chr13	77639454	77639762	1	309	57.06213333333333	17459	0
1_chr2_225866384_225866851_lociStitched	chr2	225866384	225866851	1	468	56.84168333333333	17460	0
1_chr12_7995721_7995995_lociStitched	chr12	7995721	7995995	1	275	56.79106666666667	17461	0
1_chr8_96760743_96761077_lociStitched	chr8	96760743	96761077	1	335	56.77443333333334	17462	0
1_chr12_28913139_28913467_lociStitched	chr12	28913139	28913467	1	329	56.760400000000004	17463	0
1_chr2_200850627_200850826_lociStitched	chr2	200850627	200850826	1	200	56.7349	17464	0
